year,state,count_type,count
01/01/2017 12:00:00 PM,PA,Sheltered ES Homeless Family Households,1007
01/01/2017 12:00:00 PM,PR,Sheltered ES Homeless Family Households,14
01/01/2017 12:00:00 PM,RI,Sheltered ES Homeless Family Households,54
01/01/2017 12:00:00 PM,SC,Sheltered ES Homeless Family Households,137
01/01/2017 12:00:00 PM,SD,Sheltered ES Homeless Family Households,98
01/01/2017 12:00:00 PM,TN,Sheltered ES Homeless Family Households,341
01/01/2017 12:00:00 PM,TX,Sheltered ES Homeless Family Households,1115
01/01/2017 12:00:00 PM,UT,Sheltered ES Homeless Family Households,237
01/01/2017 12:00:00 PM,VA,Sheltered ES Homeless Family Households,414
01/01/2017 12:00:00 PM,VI,Sheltered ES Homeless Family Households,3
01/01/2017 12:00:00 PM,VT,Sheltered ES Homeless Family Households,136
01/01/2017 12:00:00 PM,WA,Sheltered ES Homeless Family Households,750
01/01/2017 12:00:00 PM,WI,Sheltered ES Homeless Family Households,397
01/01/2017 12:00:00 PM,WV,Sheltered ES Homeless Family Households,68
01/01/2017 12:00:00 PM,WY,Sheltered ES Homeless Family Households,12
01/01/2017 12:00:00 PM,Total,Sheltered ES Homeless Family Households,37951
01/01/2017 12:00:00 PM,AK,Sheltered TH Homeless Family Households,85
01/01/2017 12:00:00 PM,AL,Sheltered TH Homeless Family Households,76
01/01/2017 12:00:00 PM,AR,Sheltered TH Homeless Family Households,37
01/01/2017 12:00:00 PM,AZ,Sheltered TH Homeless Family Households,307
01/01/2017 12:00:00 PM,CA,Sheltered TH Homeless Family Households,2352
01/01/2017 12:00:00 PM,CO,Sheltered TH Homeless Family Households,474
01/01/2017 12:00:00 PM,CT,Sheltered TH Homeless Family Households,127
01/01/2017 12:00:00 PM,DC,Sheltered TH Homeless Family Households,191
01/01/2017 12:00:00 PM,DE,Sheltered TH Homeless Family Households,60
01/01/2017 12:00:00 PM,FL,Sheltered TH Homeless Family Households,660
01/01/2017 12:00:00 PM,GA,Sheltered TH Homeless Family Households,334
01/01/2017 12:00:00 PM,GU,Sheltered TH Homeless Family Households,0
01/01/2017 12:00:00 PM,HI,Sheltered TH Homeless Family Households,380
01/01/2017 12:00:00 PM,IA,Sheltered TH Homeless Family Households,253
01/01/2017 12:00:00 PM,ID,Sheltered TH Homeless Family Households,64
01/01/2017 12:00:00 PM,IL,Sheltered TH Homeless Family Households,828
01/01/2017 12:00:00 PM,IN,Sheltered TH Homeless Family Households,204
01/01/2017 12:00:00 PM,KS,Sheltered TH Homeless Family Households,122
01/01/2017 12:00:00 PM,KY,Sheltered TH Homeless Family Households,118
01/01/2017 12:00:00 PM,LA,Sheltered TH Homeless Family Households,83
01/01/2017 12:00:00 PM,MA,Sheltered TH Homeless Family Households,303
01/01/2017 12:00:00 PM,MD,Sheltered TH Homeless Family Households,256
01/01/2017 12:00:00 PM,ME,Sheltered TH Homeless Family Households,177
01/01/2017 12:00:00 PM,MI,Sheltered TH Homeless Family Households,375
01/01/2017 12:00:00 PM,MN,Sheltered TH Homeless Family Households,609
01/01/2017 12:00:00 PM,MO,Sheltered TH Homeless Family Households,287
01/01/2017 12:00:00 PM,MP,Sheltered TH Homeless Family Households,0
01/01/2017 12:00:00 PM,MS,Sheltered TH Homeless Family Households,35
01/01/2017 12:00:00 PM,MT,Sheltered TH Homeless Family Households,42
01/01/2017 12:00:00 PM,NC,Sheltered TH Homeless Family Households,194
01/01/2017 12:00:00 PM,ND,Sheltered TH Homeless Family Households,21
01/01/2017 12:00:00 PM,NE,Sheltered TH Homeless Family Households,125
01/01/2017 12:00:00 PM,NH,Sheltered TH Homeless Family Households,125
01/01/2017 12:00:00 PM,NJ,Sheltered TH Homeless Family Households,294
01/01/2017 12:00:00 PM,NM,Sheltered TH Homeless Family Households,66
01/01/2017 12:00:00 PM,NV,Sheltered TH Homeless Family Households,50
01/01/2017 12:00:00 PM,NY,Sheltered TH Homeless Family Households,528
01/01/2017 12:00:00 PM,OH,Sheltered TH Homeless Family Households,304
01/01/2017 12:00:00 PM,OK,Sheltered TH Homeless Family Households,109
01/01/2017 12:00:00 PM,OR,Sheltered TH Homeless Family Households,259
01/01/2017 12:00:00 PM,PA,Sheltered TH Homeless Family Households,923
01/01/2017 12:00:00 PM,PR,Sheltered TH Homeless Family Households,60
01/01/2017 12:00:00 PM,RI,Sheltered TH Homeless Family Households,52
01/01/2017 12:00:00 PM,SC,Sheltered TH Homeless Family Households,117
01/01/2017 12:00:00 PM,SD,Sheltered TH Homeless Family Households,23
01/01/2017 12:00:00 PM,TN,Sheltered TH Homeless Family Households,153
01/01/2017 12:00:00 PM,TX,Sheltered TH Homeless Family Households,871
01/01/2017 12:00:00 PM,UT,Sheltered TH Homeless Family Households,44
01/01/2017 12:00:00 PM,VA,Sheltered TH Homeless Family Households,206
01/01/2017 12:00:00 PM,VI,Sheltered TH Homeless Family Households,0
01/01/2017 12:00:00 PM,VT,Sheltered TH Homeless Family Households,34
01/01/2017 12:00:00 PM,WA,Sheltered TH Homeless Family Households,1073
01/01/2017 12:00:00 PM,WI,Sheltered TH Homeless Family Households,342
01/01/2017 12:00:00 PM,WV,Sheltered TH Homeless Family Households,23
01/01/2017 12:00:00 PM,WY,Sheltered TH Homeless Family Households,43
01/01/2017 12:00:00 PM,Total,Sheltered TH Homeless Family Households,14878
01/01/2017 12:00:00 PM,AK,Sheltered Total Homeless Family Households,165
01/01/2017 12:00:00 PM,AL,Sheltered Total Homeless Family Households,229
01/01/2017 12:00:00 PM,AR,Sheltered Total Homeless Family Households,100
01/01/2017 12:00:00 PM,AZ,Sheltered Total Homeless Family Households,664
01/01/2017 12:00:00 PM,CA,Sheltered Total Homeless Family Households,5836
01/01/2017 12:00:00 PM,CO,Sheltered Total Homeless Family Households,702
01/01/2017 12:00:00 PM,CT,Sheltered Total Homeless Family Households,391
01/01/2017 12:00:00 PM,DC,Sheltered Total Homeless Family Households,1166
01/01/2017 12:00:00 PM,DE,Sheltered Total Homeless Family Households,127
01/01/2017 12:00:00 PM,FL,Sheltered Total Homeless Family Households,1924
01/01/2017 12:00:00 PM,GA,Sheltered Total Homeless Family Households,939
01/01/2017 12:00:00 PM,GU,Sheltered Total Homeless Family Households,17
01/01/2017 12:00:00 PM,HI,Sheltered Total Homeless Family Households,539
01/01/2017 12:00:00 PM,IA,Sheltered Total Homeless Family Households,382
01/01/2017 12:00:00 PM,ID,Sheltered Total Homeless Family Households,167
01/01/2017 12:00:00 PM,IL,Sheltered Total Homeless Family Households,1181
01/01/2017 12:00:00 PM,IN,Sheltered Total Homeless Family Households,567
01/01/2017 12:00:00 PM,KS,Sheltered Total Homeless Family Households,262
01/01/2017 12:00:00 PM,KY,Sheltered Total Homeless Family Households,309
01/01/2017 12:00:00 PM,LA,Sheltered Total Homeless Family Households,211
01/01/2017 12:00:00 PM,MA,Sheltered Total Homeless Family Households,3426
01/01/2017 12:00:00 PM,MD,Sheltered Total Homeless Family Households,635
01/01/2017 12:00:00 PM,ME,Sheltered Total Homeless Family Households,286
01/01/2017 12:00:00 PM,MI,Sheltered Total Homeless Family Households,1026
01/01/2017 12:00:00 PM,MN,Sheltered Total Homeless Family Households,1110
01/01/2017 12:00:00 PM,MO,Sheltered Total Homeless Family Households,705
01/01/2017 12:00:00 PM,MP,Sheltered Total Homeless Family Households,3
01/01/2017 12:00:00 PM,MS,Sheltered Total Homeless Family Households,90
01/01/2017 12:00:00 PM,MT,Sheltered Total Homeless Family Households,117
01/01/2017 12:00:00 PM,NC,Sheltered Total Homeless Family Households,748
01/01/2017 12:00:00 PM,ND,Sheltered Total Homeless Family Households,36
01/01/2017 12:00:00 PM,NE,Sheltered Total Homeless Family Households,266
01/01/2017 12:00:00 PM,NH,Sheltered Total Homeless Family Households,221
01/01/2017 12:00:00 PM,NJ,Sheltered Total Homeless Family Households,1011
01/01/2017 12:00:00 PM,NM,Sheltered Total Homeless Family Households,164
01/01/2017 12:00:00 PM,NV,Sheltered Total Homeless Family Households,179
01/01/2017 12:00:00 PM,NY,Sheltered Total Homeless Family Households,16281
01/01/2017 12:00:00 PM,OH,Sheltered Total Homeless Family Households,991
01/01/2017 12:00:00 PM,OK,Sheltered Total Homeless Family Households,369
01/01/2017 12:00:00 PM,OR,Sheltered Total Homeless Family Households,540
01/01/2017 12:00:00 PM,PA,Sheltered Total Homeless Family Households,1930
01/01/2017 12:00:00 PM,PR,Sheltered Total Homeless Family Households,74
01/01/2017 12:00:00 PM,RI,Sheltered Total Homeless Family Households,106
01/01/2017 12:00:00 PM,SC,Sheltered Total Homeless Family Households,254
01/01/2017 12:00:00 PM,SD,Sheltered Total Homeless Family Households,121
01/01/2017 12:00:00 PM,TN,Sheltered Total Homeless Family Households,494
01/01/2017 12:00:00 PM,TX,Sheltered Total Homeless Family Households,1986
01/01/2017 12:00:00 PM,UT,Sheltered Total Homeless Family Households,281
01/01/2017 12:00:00 PM,VA,Sheltered Total Homeless Family Households,620
01/01/2017 12:00:00 PM,VI,Sheltered Total Homeless Family Households,3
01/01/2017 12:00:00 PM,VT,Sheltered Total Homeless Family Households,170
01/01/2017 12:00:00 PM,WA,Sheltered Total Homeless Family Households,1823
01/01/2017 12:00:00 PM,WI,Sheltered Total Homeless Family Households,739
01/01/2017 12:00:00 PM,WV,Sheltered Total Homeless Family Households,91
01/01/2017 12:00:00 PM,WY,Sheltered Total Homeless Family Households,55
01/01/2017 12:00:00 PM,Total,Sheltered Total Homeless Family Households,52829
01/01/2017 12:00:00 PM,AK,Unsheltered Homeless Family Households,0
01/01/2017 12:00:00 PM,AL,Unsheltered Homeless Family Households,33
01/01/2017 12:00:00 PM,AR,Unsheltered Homeless Family Households,21
01/01/2017 12:00:00 PM,AZ,Unsheltered Homeless Family Households,25
01/01/2017 12:00:00 PM,CA,Unsheltered Homeless Family Households,1247
01/01/2017 12:00:00 PM,CO,Unsheltered Homeless Family Households,291
01/01/2017 12:00:00 PM,CT,Unsheltered Homeless Family Households,1
01/01/2017 12:00:00 PM,DC,Unsheltered Homeless Family Households,0
01/01/2017 12:00:00 PM,DE,Unsheltered Homeless Family Households,2
01/01/2017 12:00:00 PM,FL,Unsheltered Homeless Family Households,922
01/01/2017 12:00:00 PM,GA,Unsheltered Homeless Family Households,80
01/01/2017 12:00:00 PM,GU,Unsheltered Homeless Family Households,100
01/01/2017 12:00:00 PM,HI,Unsheltered Homeless Family Households,127
01/01/2017 12:00:00 PM,IA,Unsheltered Homeless Family Households,0
01/01/2017 12:00:00 PM,ID,Unsheltered Homeless Family Households,44
01/01/2017 12:00:00 PM,IL,Unsheltered Homeless Family Households,47
01/01/2017 12:00:00 PM,IN,Unsheltered Homeless Family Households,9
01/01/2017 12:00:00 PM,KS,Unsheltered Homeless Family Households,1
01/01/2017 12:00:00 PM,KY,Unsheltered Homeless Family Households,25
01/01/2017 12:00:00 PM,LA,Unsheltered Homeless Family Households,20
01/01/2017 12:00:00 PM,MA,Unsheltered Homeless Family Households,4
01/01/2017 12:00:00 PM,MD,Unsheltered Homeless Family Households,46
01/01/2017 12:00:00 PM,ME,Unsheltered Homeless Family Households,21
01/01/2017 12:00:00 PM,MI,Unsheltered Homeless Family Households,34
01/01/2017 12:00:00 PM,MN,Unsheltered Homeless Family Households,30
01/01/2017 12:00:00 PM,MO,Unsheltered Homeless Family Households,44
01/01/2017 12:00:00 PM,MP,Unsheltered Homeless Family Households,128
01/01/2017 12:00:00 PM,MS,Unsheltered Homeless Family Households,21
01/01/2017 12:00:00 PM,MT,Unsheltered Homeless Family Households,52
01/01/2017 12:00:00 PM,NC,Unsheltered Homeless Family Households,163
01/01/2017 12:00:00 PM,ND,Unsheltered Homeless Family Households,41
01/01/2017 12:00:00 PM,NE,Unsheltered Homeless Family Households,0
01/01/2017 12:00:00 PM,NH,Unsheltered Homeless Family Households,17
01/01/2017 12:00:00 PM,NJ,Unsheltered Homeless Family Households,7
01/01/2017 12:00:00 PM,NM,Unsheltered Homeless Family Households,27
01/01/2017 12:00:00 PM,NV,Unsheltered Homeless Family Households,7
01/01/2017 12:00:00 PM,NY,Unsheltered Homeless Family Households,16
01/01/2017 12:00:00 PM,OH,Unsheltered Homeless Family Households,34
01/01/2017 12:00:00 PM,OK,Unsheltered Homeless Family Households,111
01/01/2017 12:00:00 PM,OR,Unsheltered Homeless Family Households,543
01/01/2017 12:00:00 PM,PA,Unsheltered Homeless Family Households,16
01/01/2017 12:00:00 PM,PR,Unsheltered Homeless Family Households,44
01/01/2017 12:00:00 PM,RI,Unsheltered Homeless Family Households,0
01/01/2017 12:00:00 PM,SC,Unsheltered Homeless Family Households,71
01/01/2017 12:00:00 PM,SD,Unsheltered Homeless Family Households,3
01/01/2017 12:00:00 PM,TN,Unsheltered Homeless Family Households,161
01/01/2017 12:00:00 PM,TX,Unsheltered Homeless Family Households,182
01/01/2017 12:00:00 PM,UT,Unsheltered Homeless Family Households,0
01/01/2017 12:00:00 PM,VA,Unsheltered Homeless Family Households,11
01/01/2017 12:00:00 PM,VI,Unsheltered Homeless Family Households,0
01/01/2017 12:00:00 PM,VT,Unsheltered Homeless Family Households,9
01/01/2017 12:00:00 PM,WA,Unsheltered Homeless Family Households,170
01/01/2017 12:00:00 PM,WI,Unsheltered Homeless Family Households,4
01/01/2017 12:00:00 PM,WV,Unsheltered Homeless Family Households,4
01/01/2017 12:00:00 PM,WY,Unsheltered Homeless Family Households,41
01/01/2017 12:00:00 PM,Total,Unsheltered Homeless Family Households,5057
01/01/2017 12:00:00 PM,AK,Chronically Homeless,257
01/01/2017 12:00:00 PM,AL,Chronically Homeless,363
01/01/2017 12:00:00 PM,AR,Chronically Homeless,473
01/01/2017 12:00:00 PM,AZ,Chronically Homeless,1552
01/01/2017 12:00:00 PM,CA,Chronically Homeless,37033
01/01/2017 12:00:00 PM,CO,Chronically Homeless,2264
01/01/2017 12:00:00 PM,CT,Chronically Homeless,420
01/01/2017 12:00:00 PM,DC,Chronically Homeless,1881
01/01/2017 12:00:00 PM,DE,Chronically Homeless,127
01/01/2017 12:00:00 PM,FL,Chronically Homeless,5615
01/01/2017 12:00:00 PM,GA,Chronically Homeless,1028
01/01/2017 12:00:00 PM,GU,Chronically Homeless,64
01/01/2017 12:00:00 PM,HI,Chronically Homeless,1800
01/01/2017 12:00:00 PM,IA,Chronically Homeless,199
01/01/2017 12:00:00 PM,ID,Chronically Homeless,436
01/01/2017 12:00:00 PM,IL,Chronically Homeless,1475
01/01/2017 12:00:00 PM,IN,Chronically Homeless,537
01/01/2017 12:00:00 PM,KS,Chronically Homeless,341
01/01/2017 12:00:00 PM,KY,Chronically Homeless,405
01/01/2017 12:00:00 PM,LA,Chronically Homeless,618
01/01/2017 12:00:00 PM,MA,Chronically Homeless,1914
01/01/2017 12:00:00 PM,MD,Chronically Homeless,1520
01/01/2017 12:00:00 PM,ME,Chronically Homeless,201
01/01/2017 12:00:00 PM,MI,Chronically Homeless,774
01/01/2017 12:00:00 PM,MN,Chronically Homeless,906
01/01/2017 12:00:00 PM,MO,Chronically Homeless,1087
01/01/2017 12:00:00 PM,MP,Chronically Homeless,0
01/01/2017 12:00:00 PM,MS,Chronically Homeless,72
01/01/2017 12:00:00 PM,MT,Chronically Homeless,198
01/01/2017 12:00:00 PM,NC,Chronically Homeless,1075
01/01/2017 12:00:00 PM,ND,Chronically Homeless,45
01/01/2017 12:00:00 PM,NE,Chronically Homeless,375
01/01/2017 12:00:00 PM,NH,Chronically Homeless,137
01/01/2017 12:00:00 PM,NJ,Chronically Homeless,1069
01/01/2017 12:00:00 PM,NM,Chronically Homeless,814
01/01/2017 12:00:00 PM,NV,Chronically Homeless,512
01/01/2017 12:00:00 PM,NY,Chronically Homeless,6578
01/01/2017 12:00:00 PM,OH,Chronically Homeless,772
01/01/2017 12:00:00 PM,OK,Chronically Homeless,660
01/01/2017 12:00:00 PM,OR,Chronically Homeless,3387
01/01/2017 12:00:00 PM,PA,Chronically Homeless,1438
01/01/2017 12:00:00 PM,PR,Chronically Homeless,1078
01/01/2017 12:00:00 PM,RI,Chronically Homeless,240
01/01/2017 12:00:00 PM,SC,Chronically Homeless,824
01/01/2017 12:00:00 PM,SD,Chronically Homeless,144
01/01/2017 12:00:00 PM,TN,Chronically Homeless,1484
01/01/2017 12:00:00 PM,TX,Chronically Homeless,3711
01/01/2017 12:00:00 PM,UT,Chronically Homeless,185
01/01/2017 12:00:00 PM,VA,Chronically Homeless,896
01/01/2017 12:00:00 PM,VI,Chronically Homeless,334
01/01/2017 12:00:00 PM,VT,Chronically Homeless,127
01/01/2017 12:00:00 PM,WA,Chronically Homeless,4939
01/01/2017 12:00:00 PM,WI,Chronically Homeless,434
01/01/2017 12:00:00 PM,WV,Chronically Homeless,206
01/01/2017 12:00:00 PM,WY,Chronically Homeless,68
01/01/2017 12:00:00 PM,Total,Chronically Homeless,95092
01/01/2017 12:00:00 PM,AK,Sheltered ES Chronically Homeless,158
01/01/2017 12:00:00 PM,AL,Sheltered ES Chronically Homeless,167
01/01/2017 12:00:00 PM,AR,Sheltered ES Chronically Homeless,147
01/01/2017 12:00:00 PM,AZ,Sheltered ES Chronically Homeless,529
01/01/2017 12:00:00 PM,CA,Sheltered ES Chronically Homeless,5178
01/01/2017 12:00:00 PM,CO,Sheltered ES Chronically Homeless,952
01/01/2017 12:00:00 PM,CT,Sheltered ES Chronically Homeless,273
01/01/2017 12:00:00 PM,DC,Sheltered ES Chronically Homeless,1343
01/01/2017 12:00:00 PM,DE,Sheltered ES Chronically Homeless,102
01/01/2017 12:00:00 PM,FL,Sheltered ES Chronically Homeless,1175
01/01/2017 12:00:00 PM,GA,Sheltered ES Chronically Homeless,462
01/01/2017 12:00:00 PM,GU,Sheltered ES Chronically Homeless,0
01/01/2017 12:00:00 PM,HI,Sheltered ES Chronically Homeless,195
01/01/2017 12:00:00 PM,IA,Sheltered ES Chronically Homeless,143
01/01/2017 12:00:00 PM,ID,Sheltered ES Chronically Homeless,302
01/01/2017 12:00:00 PM,IL,Sheltered ES Chronically Homeless,665
01/01/2017 12:00:00 PM,IN,Sheltered ES Chronically Homeless,461
01/01/2017 12:00:00 PM,KS,Sheltered ES Chronically Homeless,251
01/01/2017 12:00:00 PM,KY,Sheltered ES Chronically Homeless,265
01/01/2017 12:00:00 PM,LA,Sheltered ES Chronically Homeless,163
01/01/2017 12:00:00 PM,MA,Sheltered ES Chronically Homeless,1520
01/01/2017 12:00:00 PM,MD,Sheltered ES Chronically Homeless,773
01/01/2017 12:00:00 PM,ME,Sheltered ES Chronically Homeless,189
01/01/2017 12:00:00 PM,MI,Sheltered ES Chronically Homeless,520
01/01/2017 12:00:00 PM,MN,Sheltered ES Chronically Homeless,552
01/01/2017 12:00:00 PM,MO,Sheltered ES Chronically Homeless,693
01/01/2017 12:00:00 PM,MP,Sheltered ES Chronically Homeless,0
01/01/2017 12:00:00 PM,MS,Sheltered ES Chronically Homeless,24
01/01/2017 12:00:00 PM,MT,Sheltered ES Chronically Homeless,75
01/01/2017 12:00:00 PM,NC,Sheltered ES Chronically Homeless,396
01/01/2017 12:00:00 PM,ND,Sheltered ES Chronically Homeless,25
01/01/2017 12:00:00 PM,NE,Sheltered ES Chronically Homeless,299
01/01/2017 12:00:00 PM,NH,Sheltered ES Chronically Homeless,57
01/01/2017 12:00:00 PM,NJ,Sheltered ES Chronically Homeless,642
01/01/2017 12:00:00 PM,NM,Sheltered ES Chronically Homeless,463
01/01/2017 12:00:00 PM,NV,Sheltered ES Chronically Homeless,111
01/01/2017 12:00:00 PM,NY,Sheltered ES Chronically Homeless,4544
01/01/2017 12:00:00 PM,OH,Sheltered ES Chronically Homeless,385
01/01/2017 12:00:00 PM,OK,Sheltered ES Chronically Homeless,333
01/01/2017 12:00:00 PM,OR,Sheltered ES Chronically Homeless,861
